enrollment_id,student_id,course_id,term_id,numeric_grade,course_gpa
42433,3487,116,2,59.1,0
42434,3487,52,2,75.0,2
42435,3487,85,2,71.6,2
42436,3488,38,2,72.7,2
42437,3488,69,2,74.9,2
42438,3488,41,2,70.3,2
42439,3488,78,2,95.1,4
42440,3488,90,2,84.9,3
42441,3489,7,2,63.4,1
42442,3489,109,2,78.3,2
42443,3489,113,2,76.9,2
42444,3489,90,2,88.2,3
42445,3489,72,2,91.0,4
42446,3490,22,2,80.9,3
42447,3490,27,2,82.4,3
42448,3490,60,2,76.8,2
42449,3490,76,2,68.1,1
42450,3490,120,2,85.6,3
42451,3491,27,2,75.8,2
42452,3491,108,2,67.7,1
42453,3491,92,2,66.1,1
42454,3491,86,2,63.3,1
42455,3491,71,2,73.6,2
42456,3492,57,2,75.1,2
42457,3492,120,2,80.9,3
42458,3492,46,2,70.4,2
42459,3492,42,2,65.4,1
42460,3492,31,2,65.5,1
42461,3493,95,2,57.6,0
42462,3493,84,2,65.8,1
42463,3493,57,2,82.0,3
42464,3493,34,2,74.1,2
42465,3493,61,2,58.1,0
42466,3494,34,2,80.7,3
42467,3494,15,2,92.1,4
42468,3494,109,2,72.5,2
42469,3494,50,2,93.8,4
42470,3494,57,2,79.3,2
42471,3495,103,2,85.9,3
42472,3495,6,2,52.5,0
42473,3495,40,2,75.6,2
42474,3495,56,2,72.6,2
42475,3495,34,2,78.4,2
42476,3496,70,2,67.8,1
42477,3496,42,2,82.4,3
42478,3496,17,2,76.8,2
42479,3496,82,2,57.2,0
42480,3496,88,2,68.3,1
42481,3497,58,2,54.5,0
42482,3497,26,2,75.2,2
42483,3497,105,2,71.7,2
42484,3497,106,2,51.2,0
42485,3497,113,2,61.3,1
42486,3498,108,2,88.0,3
42487,3498,61,2,70.6,2
42488,3498,65,2,75.8,2
42489,3498,43,2,62.0,1
42490,3498,23,2,71.9,2
42491,3499,24,2,73.5,2
42492,3499,114,2,64.0,1
42493,3499,65,2,73.5,2
42494,3499,32,2,75.0,2
42495,3499,78,2,70.0,2
42496,3500,63,2,74.3,2
42497,3500,94,2,73.5,2
42498,3500,91,2,68.4,1
42499,3500,51,2,75.3,2
42500,3500,84,2,59.5,0
42501,3501,59,2,91.9,4
42502,3501,115,2,59.7,0
42503,3501,97,2,70.4,2
42504,3501,46,2,74.6,2
42505,3501,113,2,84.9,3
42506,3502,10,2,64.3,1
42507,3502,11,2,86.5,3
42508,3502,116,2,70.4,2
42509,3502,47,2,81.7,3
42510,3502,52,2,87.6,3
42511,3503,46,2,78.4,2
42512,3503,119,2,91.4,4
42513,3503,114,2,92.6,4
42514,3503,28,2,69.1,1
42515,3503,81,2,62.0,1
42516,3504,63,2,82.9,3
42517,3504,53,2,72.6,2
42518,3504,57,2,50.6,0
42519,3504,72,2,81.7,3
42520,3504,91,2,59.3,0
42521,3505,72,2,77.0,2
42522,3505,84,2,73.6,2
42523,3505,17,2,57.8,0
42524,3505,38,2,88.4,3
42525,3505,32,2,77.0,2
42526,3506,27,2,92.1,4
42527,3506,38,2,89.1,3
42528,3506,44,2,74.8,2
42529,3506,31,2,75.8,2
42530,3506,111,2,77.2,2
42531,3507,8,2,73.3,2
42532,3507,47,2,82.0,3
42533,3507,3,2,67.4,1
42534,3507,18,2,82.8,3
42535,3507,27,2,87.0,3
42536,3508,86,2,82.1,3
42537,3508,77,2,90.4,4
42538,3508,65,2,92.1,4
42539,3508,96,2,61.7,1
42540,3508,114,2,73.6,2
42541,3509,91,2,66.5,1
42542,3509,40,2,71.9,2
42543,3509,68,2,78.7,2
42544,3509,106,2,88.9,3
42545,3509,24,2,78.7,2
42546,3510,102,2,86.4,3
42547,3510,113,2,67.6,1
42548,3510,77,2,94.2,4
42549,3510,108,2,64.4,1
42550,3510,98,2,71.2,2
42551,3511,67,2,76.3,2
42552,3511,111,2,78.0,2
42553,3511,84,2,74.0,2
42554,3511,88,2,69.8,1
42555,3511,26,2,70.4,2
42556,3512,22,2,89.1,3
42557,3512,94,2,66.7,1
42558,3512,45,2,81.0,3
42559,3512,68,2,82.9,3
42560,3512,61,2,75.1,2
42561,3513,5,2,60.2,1
42562,3513,93,2,63.0,1
42563,3513,102,2,62.9,1
42564,3513,6,2,75.4,2
42565,3513,62,2,79.1,2
42566,3514,108,2,60.0,1
42567,3514,110,2,56.1,0
42568,3514,81,2,65.5,1
42569,3514,116,2,72.9,2
42570,3514,107,2,62.9,1
42571,3515,94,2,82.8,3
42572,3515,15,2,61.5,1
42573,3515,106,2,68.0,1
42574,3515,91,2,79.4,2
42575,3515,1,2,85.0,3
42576,3516,86,2,62.8,1
42577,3516,7,2,72.0,2
42578,3516,95,2,84.4,3
42579,3516,75,2,71.0,2
42580,3516,89,2,61.7,1
42581,3517,38,2,74.5,2
42582,3517,22,2,81.8,3
42583,3517,64,2,78.1,2
42584,3517,37,2,74.5,2
42585,3517,105,2,80.7,3
42586,3518,86,2,95.0,4
42587,3518,67,2,85.3,3
42588,3518,31,2,76.7,2
42589,3518,15,2,89.9,3
42590,3518,112,2,64.8,1
42591,3519,109,2,80.4,3
42592,3519,92,2,69.0,1
42593,3519,20,2,73.6,2
42594,3519,64,2,79.9,2
42595,3519,72,2,69.3,1
42596,3520,107,2,68.5,1
42597,3520,57,2,67.3,1
42598,3520,3,2,69.4,1
42599,3520,25,2,61.8,1
42600,3520,21,2,63.8,1
42601,3521,117,2,84.1,3
42602,3521,79,2,65.2,1
42603,3521,85,2,72.7,2
42604,3521,66,2,68.9,1
42605,3521,106,2,65.8,1
42606,3522,82,2,78.7,2
42607,3522,71,2,64.0,1
42608,3522,64,2,59.3,0
42609,3522,30,2,76.5,2
42610,3522,39,2,64.1,1
42611,3523,95,2,69.0,1
42612,3523,73,2,93.9,4
42613,3523,36,2,79.8,2
42614,3523,62,2,66.3,1
42615,3523,103,2,70.6,2
42616,3524,85,2,76.6,2
42617,3524,29,2,90.6,4
42618,3524,88,2,54.2,0
42619,3524,106,2,52.5,0
42620,3524,18,2,65.7,1
42621,3525,117,2,72.2,2
42622,3525,68,2,80.2,3
42623,3525,12,2,82.3,3
42624,3525,92,2,79.7,2
42625,3525,96,2,86.9,3
42626,3526,34,2,75.3,2
42627,3526,86,2,71.1,2
42628,3526,99,2,79.8,2
42629,3526,10,2,77.2,2
42630,3526,70,2,65.6,1
42631,3527,57,2,67.3,1
42632,3527,10,2,70.3,2
42633,3527,104,2,89.0,3
42634,3527,29,2,75.6,2
42635,3527,2,2,75.1,2
42636,3528,106,2,75.2,2
42637,3528,2,2,61.9,1
42638,3528,33,2,76.5,2
42639,3528,40,2,73.9,2
42640,3528,53,2,75.4,2
42641,3529,120,2,80.6,3
42642,3529,102,2,91.2,4
42643,3529,60,2,93.6,4
42644,3529,54,2,61.8,1
42645,3529,72,2,84.3,3
42646,3530,48,2,80.2,3
42647,3530,55,2,81.2,3
42648,3530,77,2,67.8,1
42649,3530,98,2,59.2,0
42650,3530,9,2,67.8,1
42651,3531,21,2,64.5,1
42652,3531,5,2,82.3,3
42653,3531,58,2,69.7,1
42654,3531,103,2,74.3,2
42655,3531,26,2,83.9,3
42656,3532,94,2,69.7,1
42657,3532,58,2,66.9,1
42658,3532,49,2,71.8,2
42659,3532,98,2,73.6,2
42660,3532,73,2,79.5,2
42661,3533,72,2,75.9,2
42662,3533,118,2,81.2,3
42663,3533,18,2,69.4,1
42664,3533,50,2,74.1,2
42665,3533,82,2,60.1,1
42666,3534,89,2,63.1,1
42667,3534,29,2,70.6,2
42668,3534,13,2,87.5,3
42669,3534,110,2,68.7,1
42670,3534,35,2,63.9,1
42671,3535,57,2,73.5,2
42672,3535,49,2,84.5,3
42673,3535,118,2,71.9,2
42674,3535,101,2,88.3,3
42675,3535,7,2,74.1,2
42676,3536,70,2,67.7,1
42677,3536,31,2,87.8,3
42678,3536,65,2,91.3,4
42679,3536,37,2,70.1,2
42680,3536,84,2,67.9,1
42681,3537,7,2,67.1,1
42682,3537,16,2,85.1,3
42683,3537,44,2,71.6,2
42684,3537,25,2,88.2,3
42685,3537,34,2,77.7,2
42686,3538,48,2,79.8,2
42687,3538,45,2,72.6,2
42688,3538,74,2,69.6,1
42689,3538,105,2,70.9,2
42690,3538,120,2,70.9,2
42691,3539,32,2,73.8,2
42692,3539,7,2,76.7,2
42693,3539,119,2,55.4,0
42694,3539,36,2,77.1,2
42695,3539,25,2,76.0,2
42696,3540,1,2,80.4,3
42697,3540,97,2,74.2,2
42698,3540,79,2,74.9,2
42699,3540,83,2,82.4,3
42700,3540,113,2,59.4,0
42701,3541,42,2,70.5,2
42702,3541,73,2,86.8,3
42703,3541,68,2,86.1,3
42704,3541,30,2,66.9,1
42705,3541,40,2,71.2,2
42706,3542,119,2,81.8,3
42707,3542,87,2,78.4,2
42708,3542,66,2,75.5,2
42709,3542,16,2,77.4,2
42710,3542,51,2,65.3,1
42711,3543,31,2,81.5,3
42712,3543,67,2,89.9,3
42713,3543,108,2,71.9,2
42714,3543,60,2,75.8,2
42715,3543,42,2,78.0,2
42716,3544,82,2,66.9,1
42717,3544,4,2,64.7,1
42718,3544,76,2,82.8,3
42719,3544,94,2,66.9,1
42720,3544,117,2,69.6,1
42721,3545,30,2,85.7,3
42722,3545,72,2,84.5,3
42723,3545,69,2,64.0,1
42724,3545,64,2,72.0,2
42725,3545,43,2,62.8,1
42726,3546,59,2,81.2,3
42727,3546,101,2,72.3,2
42728,3546,106,2,80.6,3
42729,3546,66,2,72.1,2
42730,3546,44,2,78.9,2
42731,3547,94,2,68.7,1
42732,3547,13,2,69.2,1
42733,3547,27,2,100.0,4
42734,3547,29,2,72.2,2
42735,3547,97,2,100.0,4
42736,3548,48,2,80.8,3
42737,3548,118,2,66.9,1
42738,3548,8,2,81.5,3
42739,3548,16,2,79.7,2
42740,3548,37,2,66.6,1
42741,3549,95,2,83.9,3
42742,3549,76,2,68.4,1
42743,3549,80,2,77.4,2
42744,3549,34,2,68.5,1
42745,3549,24,2,83.0,3
42746,3550,101,2,64.4,1
42747,3550,30,2,71.1,2
42748,3550,112,2,89.6,3
42749,3550,25,2,91.4,4
42750,3550,28,2,70.4,2
42751,3551,31,2,75.0,2
42752,3551,106,2,81.2,3
42753,3551,96,2,60.5,1
42754,3551,109,2,88.5,3
42755,3551,9,2,72.1,2
42756,3552,102,2,79.1,2
42757,3552,52,2,75.8,2
42758,3552,98,2,80.7,3
42759,3552,34,2,88.3,3
42760,3552,16,2,76.6,2
42761,3553,56,2,69.9,1
42762,3553,80,2,85.5,3
42763,3553,28,2,79.1,2
42764,3553,35,2,90.0,4
42765,3553,67,2,77.5,2
42766,3554,75,2,64.9,1
42767,3554,48,2,72.0,2
42768,3554,100,2,68.8,1
42769,3554,108,2,55.4,0
42770,3554,9,2,64.1,1
42771,3555,103,2,67.7,1
42772,3555,114,2,88.0,3
42773,3555,51,2,73.3,2
42774,3555,25,2,79.2,2
42775,3555,55,2,75.0,2
42776,3556,57,2,75.3,2
42777,3556,10,2,80.0,3
42778,3556,13,2,86.4,3
42779,3556,95,2,55.7,0
42780,3556,117,2,63.7,1
42781,3557,111,2,63.8,1
42782,3557,70,2,90.2,4
42783,3557,59,2,80.8,3
42784,3557,117,2,76.5,2
42785,3557,81,2,77.2,2
42786,3558,5,2,81.7,3
42787,3558,37,2,72.4,2
42788,3558,108,2,74.5,2
42789,3558,25,2,62.1,1
42790,3558,97,2,70.7,2
42791,3559,78,2,75.2,2
42792,3559,52,2,72.6,2
42793,3559,51,2,91.2,4
42794,3559,74,2,80.3,3
42795,3559,3,2,81.9,3
42796,3560,100,2,62.3,1
42797,3560,14,2,67.2,1
42798,3560,47,2,63.3,1
42799,3560,90,2,62.7,1
42800,3560,20,2,69.7,1
42801,3561,22,2,82.5,3
42802,3561,56,2,79.6,2
42803,3561,115,2,66.9,1
42804,3561,80,2,75.9,2
42805,3561,28,2,82.6,3
42806,3562,114,2,80.9,3
42807,3562,116,2,78.0,2
42808,3562,109,2,75.4,2
42809,3562,55,2,73.2,2
42810,3562,37,2,65.5,1
42811,3563,11,2,88.2,3
42812,3563,52,2,71.5,2
42813,3563,41,2,75.4,2
42814,3563,119,2,74.0,2
42815,3563,112,2,82.3,3
42816,3564,14,2,80.1,3
42817,3564,86,2,72.9,2
42818,3564,48,2,63.7,1
42819,3564,10,2,71.8,2
42820,3564,58,2,78.6,2
42821,3565,64,2,77.1,2
42822,3565,21,2,63.9,1
42823,3565,48,2,68.8,1
42824,3565,110,2,77.8,2
42825,3565,66,2,99.5,4
42826,3566,39,2,71.4,2
42827,3566,77,2,86.2,3
42828,3566,116,2,85.6,3
42829,3566,115,2,70.0,2
42830,3566,110,2,70.3,2
42831,3567,79,2,67.4,1
42832,3567,87,2,68.4,1
42833,3567,51,2,65.2,1
42834,3567,23,2,88.0,3
42835,3567,37,2,60.9,1
42836,3568,70,2,73.0,2
42837,3568,94,2,69.9,1
42838,3568,114,2,66.0,1
42839,3568,66,2,67.8,1
42840,3568,5,2,66.4,1
42841,3569,85,2,78.0,2
42842,3569,53,2,61.2,1
42843,3569,13,2,87.2,3
42844,3569,104,2,75.9,2
42845,3569,6,2,83.6,3
42846,3570,119,2,94.5,4
42847,3570,29,2,80.4,3
42848,3570,10,2,79.8,2
42849,3570,78,2,76.9,2
42850,3570,114,2,81.4,3
42851,3571,12,2,71.3,2
42852,3571,46,2,83.4,3
42853,3571,45,2,77.4,2
42854,3571,93,2,65.1,1
42855,3571,100,2,71.1,2
42856,3572,108,2,60.5,1
42857,3572,3,2,85.2,3
42858,3572,109,2,64.3,1
42859,3572,39,2,83.1,3
42860,3572,96,2,77.6,2
42861,3573,104,2,77.0,2
42862,3573,30,2,74.5,2
42863,3573,43,2,69.3,1
42864,3573,110,2,75.2,2
42865,3573,58,2,57.8,0
42866,3574,51,2,65.8,1
42867,3574,73,2,80.2,3
42868,3574,4,2,80.5,3
42869,3574,119,2,95.7,4
42870,3574,12,2,84.8,3
42871,3575,94,2,69.9,1
42872,3575,20,2,83.9,3
42873,3575,82,2,65.9,1
42874,3575,106,2,64.1,1
42875,3575,12,2,87.7,3
42876,3576,36,2,81.5,3
42877,3576,24,2,66.1,1
42878,3576,14,2,56.8,0
42879,3576,25,2,83.4,3
42880,3576,18,2,68.4,1
42881,3577,9,2,80.1,3
42882,3577,91,2,63.6,1
42883,3577,99,2,65.1,1
42884,3577,64,2,85.1,3
42885,3577,16,2,83.5,3
42886,3578,54,2,86.1,3
42887,3578,28,2,79.9,2
42888,3578,119,2,83.3,3
42889,3578,95,2,72.0,2
42890,3578,38,2,70.2,2
42891,3579,64,2,69.2,1
42892,3579,14,2,54.7,0
42893,3579,17,2,69.8,1
42894,3579,63,2,88.9,3
42895,3579,72,2,74.3,2
42896,3580,72,2,74.2,2
42897,3580,100,2,79.8,2
42898,3580,23,2,62.0,1
42899,3580,40,2,88.3,3
42900,3580,41,2,73.1,2
42901,3581,7,2,90.4,4
42902,3581,115,2,76.6,2
42903,3581,109,2,74.3,2
42904,3581,37,2,56.9,0
42905,3581,18,2,80.3,3
42906,3582,21,2,62.2,1
42907,3582,87,2,77.3,2
42908,3582,102,2,80.0,3
42909,3582,15,2,72.4,2
42910,3582,93,2,71.6,2
42911,3583,61,2,68.6,1
42912,3583,15,2,71.8,2
42913,3583,41,2,82.5,3
42914,3583,68,2,68.1,1
42915,3583,109,2,72.1,2
42916,3584,107,2,72.3,2
42917,3584,12,2,85.0,3
42918,3584,119,2,69.5,1
42919,3584,86,2,73.4,2
42920,3584,74,2,69.2,1
42921,3585,120,2,71.6,2
42922,3585,112,2,69.0,1
42923,3585,115,2,73.1,2
42924,3585,99,2,52.1,0
42925,3585,110,2,60.8,1
42926,3586,103,2,49.0,0
42927,3586,38,2,81.9,3
42928,3586,14,2,87.2,3
42929,3586,46,2,77.4,2
42930,3586,117,2,78.0,2
42931,3587,80,2,70.3,2
42932,3587,1,2,60.6,1
42933,3587,50,2,80.1,3
42934,3587,67,2,70.9,2
42935,3587,4,2,74.1,2
42936,3588,43,2,79.9,2
42937,3588,113,2,83.9,3
42938,3588,2,2,87.7,3
42939,3588,112,2,67.4,1
42940,3588,105,2,69.2,1
42941,3589,92,2,64.7,1
42942,3589,49,2,67.6,1
42943,3589,97,2,60.8,1
42944,3589,119,2,73.6,2
42945,3589,82,2,50.1,0
42946,3590,18,2,69.0,1
42947,3590,20,2,81.1,3
42948,3590,27,2,70.8,2
42949,3590,49,2,86.7,3
42950,3590,98,2,92.4,4
42951,3591,31,2,87.9,3
42952,3591,42,2,81.5,3
42953,3591,82,2,91.8,4
42954,3591,58,2,79.9,2
42955,3591,17,2,83.5,3
42956,3592,55,2,69.5,1
42957,3592,74,2,79.5,2
42958,3592,90,2,80.8,3
42959,3592,105,2,87.2,3
42960,3592,99,2,75.4,2
42961,3593,106,2,78.7,2
42962,3593,25,2,92.7,4
42963,3593,108,2,73.3,2
42964,3593,65,2,70.8,2
42965,3593,62,2,85.8,3
42966,3594,95,2,71.6,2
42967,3594,97,2,68.6,1
42968,3594,24,2,67.5,1
42969,3594,87,2,76.6,2
42970,3594,80,2,66.3,1
42971,3595,19,2,75.1,2
42972,3595,41,2,96.5,4
42973,3595,3,2,69.4,1
42974,3595,28,2,72.8,2
42975,3595,1,2,87.8,3
42976,3596,62,2,65.1,1
42977,3596,91,2,72.5,2
42978,3596,10,2,77.3,2
42979,3596,100,2,78.7,2
42980,3596,2,2,54.1,0
42981,3597,8,2,67.7,1
42982,3597,18,2,78.5,2
42983,3597,53,2,67.0,1
42984,3597,51,2,83.0,3
42985,3597,46,2,78.6,2
42986,3598,8,2,78.0,2
42987,3598,58,2,91.6,4
42988,3598,80,2,72.0,2
42989,3598,27,2,80.5,3
42990,3598,67,2,75.6,2
42991,3599,49,2,81.0,3
42992,3599,92,2,77.0,2
42993,3599,7,2,78.4,2
42994,3599,2,2,75.9,2
42995,3599,79,2,70.7,2
42996,3600,44,2,62.6,1
42997,3600,40,2,72.5,2
42998,3600,18,2,64.7,1
42999,3600,71,2,92.7,4
43000,3600,106,2,84.0,3
43001,3601,21,2,84.2,3
43002,3601,9,2,73.3,2
43003,3601,19,2,71.8,2
43004,3601,68,2,63.0,1
43005,3601,56,2,83.5,3
43006,3602,77,2,75.4,2
43007,3602,91,2,68.2,1
43008,3602,94,2,87.9,3
43009,3602,59,2,74.6,2
43010,3602,3,2,67.1,1
43011,3603,55,2,83.1,3
43012,3603,34,2,76.7,2
43013,3603,97,2,71.9,2
43014,3603,22,2,74.0,2
43015,3603,68,2,67.9,1
43016,3604,26,2,69.2,1
43017,3604,109,2,89.9,3
43018,3604,59,2,90.7,4
43019,3604,69,2,87.9,3
43020,3604,33,2,79.3,2
43021,3605,59,2,72.4,2
43022,3605,19,2,66.6,1
43023,3605,45,2,78.1,2
43024,3605,90,2,74.9,2
43025,3605,47,2,89.4,3
43026,3606,94,2,88.8,3
43027,3606,119,2,74.3,2
43028,3606,51,2,78.4,2
43029,3606,38,2,84.4,3
43030,3606,53,2,81.7,3
43031,3607,102,2,87.8,3
43032,3607,115,2,89.1,3
43033,3607,44,2,61.5,1
43034,3607,117,2,71.8,2
43035,3607,91,2,81.4,3
43036,3608,6,2,87.8,3
43037,3608,90,2,76.5,2
43038,3608,40,2,69.3,1
43039,3608,56,2,81.3,3
43040,3608,1,2,67.5,1
43041,3609,11,2,72.0,2
43042,3609,105,2,69.3,1
43043,3609,62,2,74.2,2
43044,3609,106,2,83.0,3
43045,3609,75,2,70.9,2
43046,3610,31,2,72.8,2
43047,3610,103,2,74.8,2
43048,3610,100,2,92.6,4
43049,3610,14,2,73.9,2
43050,3610,38,2,73.1,2
43051,3611,32,2,74.1,2
43052,3611,12,2,69.7,1
43053,3611,5,2,88.4,3
43054,3611,23,2,72.8,2
43055,3611,73,2,78.7,2
43056,3612,8,2,79.0,2
43057,3612,24,2,67.4,1
43058,3612,109,2,80.0,3
43059,3612,30,2,82.7,3
43060,3612,76,2,76.2,2
43061,3613,7,2,88.8,3
43062,3613,60,2,78.3,2
43063,3613,14,2,84.0,3
43064,3613,20,2,67.8,1
43065,3613,81,2,66.6,1
43066,3614,19,2,56.1,0
43067,3614,66,2,78.5,2
43068,3614,105,2,74.0,2
43069,3614,120,2,59.3,0
43070,3614,30,2,73.6,2
43071,3615,29,2,71.6,2
43072,3615,37,2,90.5,4
43073,3615,15,2,84.5,3
43074,3615,107,2,67.1,1
43075,3615,76,2,76.7,2
43076,3616,93,2,70.7,2
43077,3616,81,2,64.3,1
43078,3616,69,2,67.2,1
43079,3616,38,2,76.1,2
43080,3616,20,2,84.4,3
43081,3617,2,2,82.6,3
43082,3617,69,2,78.2,2
43083,3617,77,2,81.3,3
43084,3617,71,2,80.4,3
43085,3617,47,2,83.8,3
43086,3618,116,2,86.9,3
43087,3618,20,2,72.0,2
43088,3618,69,2,60.9,1
43089,3618,82,2,71.5,2
43090,3618,33,2,76.4,2
43091,3619,22,2,81.6,3
43092,3619,65,2,81.5,3
43093,3619,85,2,83.1,3
43094,3619,114,2,72.6,2
43095,3619,110,2,70.9,2
43096,3620,79,2,68.0,1
43097,3620,23,2,66.2,1
43098,3620,31,2,77.2,2
43099,3620,25,2,95.5,4
43100,3620,91,2,51.4,0
43101,3621,26,2,60.8,1
43102,3621,101,2,93.4,4
43103,3621,3,2,77.3,2
43104,3621,114,2,64.7,1
43105,3621,116,2,83.4,3
43106,3622,27,2,61.3,1
43107,3622,84,2,71.7,2
43108,3622,104,2,73.5,2
43109,3622,108,2,74.9,2
43110,3622,53,2,69.0,1
43111,3623,64,2,77.9,2
43112,3623,76,2,63.5,1
43113,3623,86,2,73.3,2
43114,3623,114,2,92.2,4
43115,3623,34,2,80.5,3
43116,3624,105,2,70.8,2
43117,3624,73,2,74.7,2
43118,3624,4,2,69.7,1
43119,3624,61,2,71.7,2
43120,3624,17,2,82.4,3
43121,3625,34,2,65.4,1
43122,3625,55,2,80.0,3
43123,3625,84,2,61.6,1
43124,3625,16,2,77.2,2
43125,3625,61,2,74.8,2
43126,3626,53,2,83.6,3
43127,3626,100,2,85.5,3
43128,3626,109,2,82.6,3
43129,3626,56,2,64.3,1
43130,3626,46,2,81.4,3
43131,3627,38,2,74.3,2
43132,3627,28,2,66.1,1
43133,3627,26,2,73.1,2
43134,3627,37,2,70.2,2
43135,3627,101,2,67.3,1
43136,3628,74,2,79.8,2
43137,3628,84,2,76.0,2
43138,3628,26,2,71.5,2
43139,3628,24,2,67.7,1
43140,3628,16,2,72.7,2
43141,3629,85,2,73.4,2
43142,3629,103,2,78.5,2
43143,3629,114,2,81.1,3
43144,3629,100,2,84.2,3
43145,3629,118,2,94.4,4
43146,3630,62,2,67.0,1
43147,3630,101,2,78.5,2
43148,3630,24,2,77.7,2
43149,3630,100,2,69.8,1
43150,3630,119,2,90.0,4
43151,3631,76,2,72.0,2
43152,3631,50,2,81.7,3
43153,3631,94,2,75.6,2
43154,3631,108,2,57.5,0
43155,3631,20,2,74.4,2
43156,3632,82,2,88.0,3
43157,3632,85,2,93.4,4
43158,3632,89,2,83.7,3
43159,3632,9,2,85.4,3
43160,3632,33,2,73.2,2
43161,3633,32,2,79.0,2
43162,3633,42,2,71.2,2
43163,3633,61,2,75.0,2
43164,3633,112,2,79.6,2
43165,3633,40,2,72.5,2
43166,3634,38,2,73.4,2
43167,3634,58,2,68.2,1
43168,3634,120,2,69.4,1
43169,3634,65,2,77.0,2
43170,3634,76,2,76.5,2
43171,3635,81,2,75.3,2
43172,3635,18,2,63.6,1
43173,3635,4,2,71.8,2
43174,3635,111,2,66.3,1
43175,3635,102,2,80.4,3
43176,3636,55,2,87.9,3
43177,3636,9,2,86.1,3
43178,3636,47,2,87.8,3
43179,3636,51,2,82.4,3
43180,3636,48,2,62.0,1
43181,3637,12,2,81.6,3
43182,3637,62,2,72.9,2
43183,3637,70,2,52.0,0
43184,3637,48,2,73.6,2
43185,3637,61,2,77.4,2
43186,3638,23,2,61.7,1
43187,3638,44,2,76.6,2
43188,3638,61,2,56.2,0
43189,3638,99,2,83.5,3
43190,3638,17,2,61.7,1
43191,3639,94,2,75.0,2
43192,3639,111,2,73.7,2
43193,3639,18,2,80.6,3
43194,3639,37,2,85.2,3
43195,3639,83,2,60.6,1
43196,3640,33,2,68.6,1
43197,3640,96,2,90.5,4
43198,3640,110,2,84.6,3
43199,3640,45,2,77.4,2
43200,3640,91,2,71.7,2
43201,3641,52,2,74.2,2
43202,3641,58,2,64.2,1
43203,3641,115,2,83.6,3
43204,3641,117,2,73.8,2
43205,3641,45,2,74.0,2
43206,3642,114,2,70.6,2
43207,3642,62,2,68.8,1
43208,3642,113,2,76.4,2
43209,3642,57,2,61.5,1
43210,3642,60,2,70.7,2
43211,3643,116,2,84.0,3
43212,3643,100,2,84.5,3
43213,3643,13,2,86.4,3
43214,3643,44,2,59.1,0
43215,3643,16,2,81.0,3
43216,3644,67,2,66.4,1
43217,3644,51,2,72.1,2
43218,3644,26,2,59.0,0
43219,3644,31,2,77.9,2
43220,3644,72,2,69.5,1
43221,3645,6,2,77.3,2
43222,3645,120,2,82.1,3
43223,3645,41,2,83.2,3
43224,3645,48,2,71.0,2
43225,3645,3,2,65.5,1
43226,3646,3,2,78.6,2
43227,3646,14,2,65.0,1
43228,3646,5,2,49.6,0
43229,3646,120,2,67.8,1
43230,3646,104,2,75.2,2
43231,3647,59,2,80.9,3
43232,3647,46,2,76.8,2
43233,3647,27,2,62.7,1
43234,3647,11,2,77.1,2
43235,3647,51,2,78.0,2
43236,3648,25,2,86.5,3
43237,3648,86,2,63.9,1
43238,3648,103,2,79.5,2
43239,3648,49,2,73.7,2
43240,3648,2,2,64.7,1
43241,3649,28,2,90.6,4
43242,3649,34,2,88.5,3
43243,3649,61,2,71.5,2
43244,3649,85,2,60.4,1
43245,3649,54,2,66.0,1
43246,3650,73,2,55.8,0
43247,3650,14,2,64.9,1
43248,3650,6,2,84.2,3
43249,3650,36,2,60.1,1
43250,3650,119,2,65.5,1
43251,3651,105,2,76.3,2
43252,3651,17,2,82.7,3
43253,3651,2,2,95.3,4
43254,3651,18,2,79.9,2
43255,3651,8,2,66.9,1
43256,3652,106,2,45.3,0
43257,3652,14,2,80.7,3
43258,3652,51,2,81.9,3
43259,3652,89,2,77.4,2
43260,3652,110,2,63.2,1
43261,3653,85,2,77.7,2
43262,3653,96,2,89.4,3
43263,3653,71,2,76.1,2
43264,3653,32,2,66.1,1
43265,3653,48,2,73.1,2
43266,3654,40,2,77.5,2
43267,3654,31,2,79.1,2
43268,3654,25,2,80.1,3
43269,3654,77,2,61.0,1
43270,3654,63,2,62.2,1
43271,3655,115,2,50.3,0
43272,3655,36,2,69.3,1
43273,3655,11,2,78.3,2
43274,3655,43,2,75.1,2
43275,3655,95,2,66.5,1
43276,3656,112,2,85.8,3
43277,3656,84,2,81.3,3
43278,3656,3,2,86.9,3
43279,3656,90,2,64.7,1
43280,3656,62,2,77.9,2
43281,3657,64,2,89.3,3
43282,3657,93,2,75.8,2
43283,3657,89,2,64.5,1
43284,3657,42,2,70.5,2
43285,3657,109,2,59.3,0
43286,3658,104,2,79.8,2
43287,3658,92,2,90.9,4
43288,3658,36,2,82.3,3
43289,3658,11,2,92.8,4
43290,3658,53,2,80.9,3
43291,3659,15,2,86.1,3
43292,3659,109,2,76.1,2
43293,3659,115,2,75.1,2
43294,3659,22,2,57.3,0
43295,3659,1,2,90.6,4
43296,3660,92,2,71.9,2
43297,3660,43,2,63.4,1
43298,3660,24,2,68.1,1
43299,3660,17,2,86.1,3
43300,3660,13,2,82.3,3
43301,3661,29,2,100.0,4
43302,3661,58,2,81.6,3
43303,3661,19,2,73.2,2
43304,3661,62,2,89.5,3
43305,3661,8,2,85.1,3
